Speaker,Region,Phoneme,Sonority,Point of articulation,Vowel,Horizontal position,Vertical Position,Stress,Relative intensity
IC,Southern Insular Spain,k,voiceless,velar,i,anterior,high,unstressed,10.8
IC,Southern Insular Spain,t,voiceless,dental,a,central,low,stressed,30.8
IC,Southern Insular Spain,t,voiceless,dental,a,central,low,stressed,23.8
IC,Southern Insular Spain,t,voiceless,dental,a,central,low,unstressed,19.4
IC,Southern Insular Spain,t,voiceless,dental,a,central,low,unstressed,15.4
IC,Southern Insular Spain,t,voiceless,dental,e,anterior,mid,stressed,28.4
IC,Southern Insular Spain,t,voiceless,dental,e,anterior,mid,stressed,31.3
IC,Southern Insular Spain,t,voiceless,dental,e,anterior,mid,unstressed,23
IC,Southern Insular Spain,t,voiceless,dental,e,anterior,mid,unstressed,17.3
IC,Southern Insular Spain,t,voiceless,dental,i,anterior,high,stressed,24.6
IC,Southern Insular Spain,t,voiceless,dental,i,anterior,high,stressed,21.4
IC,Southern Insular Spain,t,voiceless,dental,i,anterior,high,unstressed,14.4
IC,Southern Insular Spain,t,voiceless,dental,i,anterior,high,unstressed,15.2
IC,Southern Insular Spain,t,voiceless,dental,o,posterior,mid,stressed,29.1
IC,Southern Insular Spain,t,voiceless,dental,o,posterior,mid,stressed,26.8
IC,Southern Insular Spain,t,voiceless,dental,o,posterior,mid,unstressed,19.4
IC,Southern Insular Spain,t,voiceless,dental,o,posterior,mid,unstressed,16.2
IC,Southern Insular Spain,t,voiceless,dental,u,posterior,high,stressed,25.6
IC,Southern Insular Spain,t,voiceless,dental,u,posterior,high,stressed,23.5
IC,Southern Insular Spain,t,voiceless,dental,u,posterior,high,unstressed,15.6
IC,Southern Insular Spain,t,voiceless,dental,u,posterior,high,unstressed,17.7
IA,Southern Insular Peninsular,b,voiced,bilabial,a,central,low,unstressed,14.3
IA,Southern Insular Peninsular,b,voiced,bilabial,a,central,low,unstressed,14.4
IA,Southern Insular Peninsular,b,voiced,bilabial,a,central,low,stressed,5
IA,Southern Insular Peninsular,b,voiced,bilabial,a,central,low,stressed,8.4
IA,Southern Insular Peninsular,b,voiced,bilabial,e,anterior,mid,unstressed,11.4
IA,Southern Insular Peninsular,b,voiced,bilabial,e,anterior,mid,unstressed,7.7
IA,Southern Insular Peninsular,b,voiced,bilabial,e,anterior,mid,stressed,8.7
IA,Southern Insular Peninsular,b,voiced,bilabial,e,anterior,mid,stressed,11.8
IA,Southern Insular Peninsular,b,voiced,bilabial,i,anterior,high,unstressed,10.5
IA,Southern Insular Peninsular,b,voiced,bilabial,i,anterior,high,unstressed,17
IA,Southern Insular Peninsular,b,voiced,bilabial,i,anterior,high,stressed,8.3
IA,Southern Insular Peninsular,b,voiced,bilabial,i,anterior,high,stressed,5.7
IA,Southern Insular Peninsular,b,voiced,bilabial,o,posterior,mid,unstressed,11.2
IA,Southern Insular Peninsular,b,voiced,bilabial,o,posterior,mid,unstressed,17.2
IA,Southern Insular Peninsular,b,voiced,bilabial,o,posterior,mid,stressed,3.2
IA,Southern Insular Peninsular,b,voiced,bilabial,o,posterior,mid,stressed,10
IA,Southern Insular Peninsular,b,voiced,bilabial,u,posterior,high,unstressed,7.2
IA,Southern Insular Peninsular,b,voiced,bilabial,u,posterior,high,unstressed,6.9
IA,Southern Insular Peninsular,b,voiced,bilabial,u,posterior,high,stressed,4.2
IA,Southern Insular Peninsular,b,voiced,bilabial,u,posterior,high,stressed,3.6
IA,Southern Insular Peninsular,k,voiceless,velar,a,central,low,unstressed,28.9
IA,Southern Insular Peninsular,k,voiceless,velar,a,central,low,unstressed,28.7
IA,Southern Insular Peninsular,k,voiceless,velar,a,central,low,stressed,22.2
IA,Southern Insular Peninsular,k,voiceless,velar,a,central,low,stressed,23.3
IA,Southern Insular Peninsular,k,voiceless,velar,o,posterior,mid,unstressed,24.5
IA,Southern Insular Peninsular,k,voiceless,velar,o,posterior,mid,unstressed,28
IA,Southern Insular Peninsular,k,voiceless,velar,o,posterior,mid,stressed,21.7
IA,Southern Insular Peninsular,k,voiceless,velar,o,posterior,mid,stressed,22.8
IA,Southern Insular Peninsular,k,voiceless,velar,u,posterior,high,unstressed,29.1
IA,Southern Insular Peninsular,k,voiceless,velar,u,posterior,high,unstressed,26.4
IA,Southern Insular Peninsular,k,voiceless,velar,u,posterior,high,stressed,25.8
IA,Southern Insular Peninsular,k,voiceless,velar,u,posterior,high,stressed,25.3
IA,Southern Insular Peninsular,d,voiced,dental,a,central,low,unstressed,17.9
IA,Southern Insular Peninsular,d,voiced,dental,a,central,low,unstressed,12.2
IA,Southern Insular Peninsular,d,voiced,dental,a,central,low,stressed,8.1
IA,Southern Insular Peninsular,d,voiced,dental,a,central,low,stressed,6.6
IA,Southern Insular Peninsular,d,voiced,dental,e,anterior,mid,unstressed,9.3
IA,Southern Insular Peninsular,d,voiced,dental,e,anterior,mid,unstressed,8.9
IA,Southern Insular Peninsular,d,voiced,dental,e,anterior,mid,stressed,5.2
IA,Southern Insular Peninsular,d,voiced,dental,e,anterior,mid,stressed,2.7
IA,Southern Insular Peninsular,d,voiced,dental,i,anterior,high,unstressed,3
IA,Southern Insular Peninsular,d,voiced,dental,i,anterior,high,unstressed,9.1
IA,Southern Insular Peninsular,d,voiced,dental,i,anterior,high,stressed,6
IA,Southern Insular Peninsular,d,voiced,dental,i,anterior,high,stressed,1.9
IA,Southern Insular Peninsular,d,voiced,dental,o,posterior,mid,unstressed,9.3
IA,Southern Insular Peninsular,d,voiced,dental,o,posterior,mid,unstressed,12.5
IA,Southern Insular Peninsular,d,voiced,dental,o,posterior,mid,stressed,7.9
IA,Southern Insular Peninsular,d,voiced,dental,o,posterior,mid,stressed,12.7
IA,Southern Insular Peninsular,d,voiced,dental,u,posterior,high,unstressed,3.8
IA,Southern Insular Peninsular,d,voiced,dental,u,posterior,high,unstressed,14.2
IA,Southern Insular Peninsular,d,voiced,dental,u,posterior,high,stressed,6.9
IA,Southern Insular Peninsular,d,voiced,dental,u,posterior,high,stressed,6.9
IA,Southern Insular Peninsular,g,voiced,velar,a,central,low,unstressed,8
IA,Southern Insular Peninsular,g,voiced,velar,a,central,low,unstressed,12
IA,Southern Insular Peninsular,g,voiced,velar,a,central,low,stressed,3.1
IA,Southern Insular Peninsular,g,voiced,velar,a,central,low,stressed,6.9
IA,Southern Insular Peninsular,g,voiced,velar,o,posterior,mid,unstressed,1.2
IA,Southern Insular Peninsular,g,voiced,velar,o,posterior,mid,unstressed,6.4
IA,Southern Insular Peninsular,g,voiced,velar,o,posterior,mid,stressed,0.3
IA,Southern Insular Peninsular,g,voiced,velar,o,posterior,mid,stressed,7.7
IA,Southern Insular Peninsular,g,voiced,velar,e,anterior,mid,unstressed,20.9
IA,Southern Insular Peninsular,g,voiced,velar,e,anterior,mid,unstressed,7.8
IA,Southern Insular Peninsular,g,voiced,velar,e,anterior,mid,stressed,8.5
IA,Southern Insular Peninsular,g,voiced,velar,e,anterior,mid,stressed,16.3
IA,Southern Insular Peninsular,g,voiced,velar,i,anterior,high,unstressed,4.3
IA,Southern Insular Peninsular,g,voiced,velar,i,anterior,high,unstressed,2.8
IA,Southern Insular Peninsular,g,voiced,velar,i,anterior,high,stressed,1.9
IA,Southern Insular Peninsular,g,voiced,velar,i,anterior,high,stressed,1.4
IA,Southern Insular Peninsular,g,voiced,velar,u,posterior,high,unstressed,2.5
IA,Southern Insular Peninsular,g,voiced,velar,u,posterior,high,unstressed,16
IA,Southern Insular Peninsular,g,voiced,velar,u,posterior,high,stressed,5.1
IA,Southern Insular Peninsular,g,voiced,velar,u,posterior,high,stressed,4.6
IA,Southern Insular Peninsular,p,voiceless,bilabial,a,central,low,unstressed,30.7
IA,Southern Insular Peninsular,p,voiceless,bilabial,a,central,low,unstressed,30
IA,Southern Insular Peninsular,p,voiceless,bilabial,a,central,low,stressed,25.4
IA,Southern Insular Peninsular,p,voiceless,bilabial,a,central,low,stressed,22.8
IA,Southern Insular Peninsular,p,voiceless,bilabial,e,anterior,mid,unstressed,26.7
IA,Southern Insular Peninsular,p,voiceless,bilabial,e,anterior,mid,unstressed,29.6
IA,Southern Insular Peninsular,p,voiceless,bilabial,e,anterior,mid,stressed,27.2
IA,Southern Insular Peninsular,p,voiceless,bilabial,e,anterior,mid,stressed,22.2
IA,Southern Insular Peninsular,p,voiceless,bilabial,i,anterior,high,unstressed,19.5
IA,Southern Insular Peninsular,p,voiceless,bilabial,i,anterior,high,unstressed,24.7
IA,Southern Insular Peninsular,p,voiceless,bilabial,i,anterior,high,stressed,13.7
IA,Southern Insular Peninsular,p,voiceless,bilabial,i,anterior,high,stressed,17.3
IA,Southern Insular Peninsular,p,voiceless,bilabial,o,posterior,mid,unstressed,27.6
IA,Southern Insular Peninsular,p,voiceless,bilabial,o,posterior,mid,unstressed,30.6
IA,Southern Insular Peninsular,p,voiceless,bilabial,o,posterior,mid,stressed,25.4
IA,Southern Insular Peninsular,p,voiceless,bilabial,o,posterior,mid,stressed,24.7
IA,Southern Insular Peninsular,p,voiceless,bilabial,u,posterior,high,unstressed,25.1
IA,Southern Insular Peninsular,p,voiceless,bilabial,u,posterior,high,unstressed,25.1
IA,Southern Insular Peninsular,p,voiceless,bilabial,u,posterior,high,stressed,11.2
IA,Southern Insular Peninsular,p,voiceless,bilabial,u,posterior,high,stressed,23.6
IA,Southern Insular Peninsular,k,voiceless,velar,e,anterior,mid,unstressed,20.5
IA,Southern Insular Peninsular,k,voiceless,velar,e,anterior,mid,unstressed,27.3
IA,Southern Insular Peninsular,k,voiceless,velar,e,anterior,mid,stressed,19.3
IA,Southern Insular Peninsular,k,voiceless,velar,e,anterior,mid,stressed,20.9
IA,Southern Insular Peninsular,k,voiceless,velar,i,anterior,high,unstressed,16
IA,Southern Insular Peninsular,k,voiceless,velar,i,anterior,high,unstressed,14.8
IA,Southern Insular Peninsular,k,voiceless,velar,i,anterior,high,stressed,18.6
IA,Southern Insular Peninsular,k,voiceless,velar,i,anterior,high,stressed,11
IA,Southern Insular Peninsular,t,voiceless,dental,a,central,low,unstressed,31.5
IA,Southern Insular Peninsular,t,voiceless,dental,a,central,low,unstressed,33.4
IA,Southern Insular Peninsular,t,voiceless,dental,a,central,low,stressed,27
IA,Southern Insular Peninsular,t,voiceless,dental,a,central,low,stressed,26.5
IA,Southern Insular Peninsular,t,voiceless,dental,e,anterior,mid,unstressed,26.9
IA,Southern Insular Peninsular,t,voiceless,dental,e,anterior,mid,unstressed,27.5
IA,Southern Insular Peninsular,t,voiceless,dental,e,anterior,mid,stressed,24.9
IA,Southern Insular Peninsular,t,voiceless,dental,e,anterior,mid,stressed,22.7
IA,Southern Insular Peninsular,t,voiceless,dental,i,anterior,high,unstressed,18.7
IA,Southern Insular Peninsular,t,voiceless,dental,i,anterior,high,unstressed,23.6
IA,Southern Insular Peninsular,t,voiceless,dental,i,anterior,high,stressed,20.2
IA,Southern Insular Peninsular,t,voiceless,dental,i,anterior,high,stressed,19.9
IA,Southern Insular Peninsular,t,voiceless,dental,o,posterior,mid,unstressed,27.8
IA,Southern Insular Peninsular,t,voiceless,dental,o,posterior,mid,unstressed,28.1
IA,Southern Insular Peninsular,t,voiceless,dental,o,posterior,mid,stressed,18
IA,Southern Insular Peninsular,t,voiceless,dental,o,posterior,mid,stressed,22.8
IA,Southern Insular Peninsular,t,voiceless,dental,u,posterior,high,unstressed,25.4
IA,Southern Insular Peninsular,t,voiceless,dental,u,posterior,high,unstressed,23.9
IA,Southern Insular Peninsular,t,voiceless,dental,u,posterior,high,stressed,14.8
IA,Southern Insular Peninsular,t,voiceless,dental,u,posterior,high,stressed,22.5
ID,Southern Insular Peninsular,b,voiced,bilabial,a,central,low,stressed,8.7
ID,Southern Insular Peninsular,b,voiced,bilabial,a,central,low,stressed,8.3
ID,Southern Insular Peninsular,b,voiced,bilabial,a,central,low,unstressed,6.8
ID,Southern Insular Peninsular,b,voiced,bilabial,a,central,low,unstressed,5.9
ID,Southern Insular Peninsular,b,voiced,bilabial,e,anterior,mid,stressed,13.1
ID,Southern Insular Peninsular,b,voiced,bilabial,e,anterior,mid,stressed,6.4
ID,Southern Insular Peninsular,b,voiced,bilabial,e,anterior,mid,unstressed,3
ID,Southern Insular Peninsular,b,voiced,bilabial,e,anterior,mid,unstressed,1.7
ID,Southern Insular Peninsular,b,voiced,bilabial,i,anterior,high,stressed,19.4
ID,Southern Insular Peninsular,b,voiced,bilabial,i,anterior,high,stressed,17.5
ID,Southern Insular Peninsular,b,voiced,bilabial,i,anterior,high,unstressed,10.2
ID,Southern Insular Peninsular,b,voiced,bilabial,i,anterior,high,unstressed,8.1
ID,Southern Insular Peninsular,b,voiced,bilabial,o,posterior,mid,stressed,10.1
ID,Southern Insular Peninsular,b,voiced,bilabial,o,posterior,mid,stressed,10.1
ID,Southern Insular Peninsular,b,voiced,bilabial,o,posterior,mid,unstressed,1.9
ID,Southern Insular Peninsular,b,voiced,bilabial,o,posterior,mid,unstressed,1.5
ID,Southern Insular Peninsular,b,voiced,bilabial,u,posterior,high,stressed,7
ID,Southern Insular Peninsular,b,voiced,bilabial,u,posterior,high,stressed,14.2
ID,Southern Insular Peninsular,b,voiced,bilabial,u,posterior,high,unstressed,3.5
ID,Southern Insular Peninsular,b,voiced,bilabial,u,posterior,high,unstressed,0
ID,Southern Insular Peninsular,k,voiceless,velar,a,central,low,stressed,21.7
ID,Southern Insular Peninsular,k,voiceless,velar,a,central,low,stressed,16.8
ID,Southern Insular Peninsular,k,voiceless,velar,a,central,low,unstressed,10.2
ID,Southern Insular Peninsular,k,voiceless,velar,a,central,low,unstressed,7.1
ID,Southern Insular Peninsular,k,voiceless,velar,o,posterior,mid,stressed,24.1
ID,Southern Insular Peninsular,k,voiceless,velar,o,posterior,mid,stressed,20.8
ID,Southern Insular Peninsular,k,voiceless,velar,o,posterior,mid,unstressed,15.9
ID,Southern Insular Peninsular,k,voiceless,velar,o,posterior,mid,unstressed,8.6
ID,Southern Insular Peninsular,k,voiceless,velar,u,posterior,high,stressed,19.6
ID,Southern Insular Peninsular,k,voiceless,velar,u,posterior,high,stressed,25
ID,Southern Insular Peninsular,k,voiceless,velar,u,posterior,high,unstressed,12.5
ID,Southern Insular Peninsular,k,voiceless,velar,u,posterior,high,unstressed,7.5
ID,Southern Insular Peninsular,d,voiced,dental,a,central,low,stressed,14.6
ID,Southern Insular Peninsular,d,voiced,dental,a,central,low,stressed,12.8
ID,Southern Insular Peninsular,d,voiced,dental,a,central,low,unstressed,4.8
ID,Southern Insular Peninsular,d,voiced,dental,a,central,low,unstressed,7.4
ID,Southern Insular Peninsular,d,voiced,dental,e,anterior,mid,stressed,6.2
ID,Southern Insular Peninsular,d,voiced,dental,e,anterior,mid,stressed,12.1
ID,Southern Insular Peninsular,d,voiced,dental,e,anterior,mid,unstressed,6.8
ID,Southern Insular Peninsular,d,voiced,dental,e,anterior,mid,unstressed,7.1
ID,Southern Insular Peninsular,d,voiced,dental,i,anterior,high,stressed,13.6
ID,Southern Insular Peninsular,d,voiced,dental,i,anterior,high,stressed,15.4
ID,Southern Insular Peninsular,d,voiced,dental,i,anterior,high,unstressed,5.5
ID,Southern Insular Peninsular,d,voiced,dental,i,anterior,high,unstressed,0.7
ID,Southern Insular Peninsular,d,voiced,dental,o,posterior,mid,stressed,9.7
ID,Southern Insular Peninsular,d,voiced,dental,o,posterior,mid,stressed,12.4
ID,Southern Insular Peninsular,d,voiced,dental,o,posterior,mid,unstressed,1.7
ID,Southern Insular Peninsular,d,voiced,dental,o,posterior,mid,unstressed,3.7
ID,Southern Insular Peninsular,d,voiced,dental,u,posterior,high,stressed,10.2
ID,Southern Insular Peninsular,d,voiced,dental,u,posterior,high,stressed,12.8
ID,Southern Insular Peninsular,d,voiced,dental,u,posterior,high,unstressed,5.1
ID,Southern Insular Peninsular,d,voiced,dental,u,posterior,high,unstressed,9.3
ID,Southern Insular Peninsular,g,voiced,velar,a,central,low,stressed,9.1
ID,Southern Insular Peninsular,g,voiced,velar,a,central,low,stressed,6
ID,Southern Insular Peninsular,g,voiced,velar,a,central,low,unstressed,3.4
ID,Southern Insular Peninsular,g,voiced,velar,a,central,low,unstressed,2.3
ID,Southern Insular Peninsular,g,voiced,velar,o,posterior,mid,stressed,1.9
ID,Southern Insular Peninsular,g,voiced,velar,o,posterior,mid,stressed,17
ID,Southern Insular Peninsular,g,voiced,velar,o,posterior,mid,unstressed,0
ID,Southern Insular Peninsular,g,voiced,velar,o,posterior,mid,unstressed,0.2
ID,Southern Insular Peninsular,g,voiced,velar,e,anterior,mid,stressed,14.3
ID,Southern Insular Peninsular,g,voiced,velar,e,anterior,mid,stressed,14.7
ID,Southern Insular Peninsular,g,voiced,velar,e,anterior,mid,unstressed,7
ID,Southern Insular Peninsular,g,voiced,velar,e,anterior,mid,unstressed,6.1
ID,Southern Insular Peninsular,g,voiced,velar,i,anterior,high,stressed,3.5
ID,Southern Insular Peninsular,g,voiced,velar,i,anterior,high,stressed,4.8
ID,Southern Insular Peninsular,g,voiced,velar,i,anterior,high,unstressed,10.1
ID,Southern Insular Peninsular,g,voiced,velar,i,anterior,high,unstressed,1.3
ID,Southern Insular Peninsular,g,voiced,velar,u,posterior,high,stressed,8.5
ID,Southern Insular Peninsular,g,voiced,velar,u,posterior,high,stressed,10.2
ID,Southern Insular Peninsular,g,voiced,velar,u,posterior,high,unstressed,2.1
ID,Southern Insular Peninsular,g,voiced,velar,u,posterior,high,unstressed,0
ID,Southern Insular Peninsular,p,voiceless,bilabial,a,central,low,stressed,20.5
ID,Southern Insular Peninsular,p,voiceless,bilabial,a,central,low,stressed,8.7
ID,Southern Insular Peninsular,p,voiceless,bilabial,a,central,low,unstressed,10.4
ID,Southern Insular Peninsular,p,voiceless,bilabial,a,central,low,unstressed,10
ID,Southern Insular Peninsular,p,voiceless,bilabial,e,anterior,mid,stressed,18.8
ID,Southern Insular Peninsular,p,voiceless,bilabial,e,anterior,mid,stressed,11.5
ID,Southern Insular Peninsular,p,voiceless,bilabial,e,anterior,mid,unstressed,10
ID,Southern Insular Peninsular,p,voiceless,bilabial,e,anterior,mid,unstressed,7.9
ID,Southern Insular Peninsular,p,voiceless,bilabial,i,anterior,high,stressed,16.8
ID,Southern Insular Peninsular,p,voiceless,bilabial,i,anterior,high,stressed,19.5
ID,Southern Insular Peninsular,p,voiceless,bilabial,i,anterior,high,unstressed,13.5
ID,Southern Insular Peninsular,p,voiceless,bilabial,i,anterior,high,unstressed,8.7
ID,Southern Insular Peninsular,p,voiceless,bilabial,o,posterior,mid,stressed,17.4
ID,Southern Insular Peninsular,p,voiceless,bilabial,o,posterior,mid,stressed,19.8
ID,Southern Insular Peninsular,p,voiceless,bilabial,o,posterior,mid,unstressed,11.4
ID,Southern Insular Peninsular,p,voiceless,bilabial,o,posterior,mid,unstressed,10.9
ID,Southern Insular Peninsular,p,voiceless,bilabial,u,posterior,high,stressed,17.1
ID,Southern Insular Peninsular,p,voiceless,bilabial,u,posterior,high,stressed,10.9
ID,Southern Insular Peninsular,p,voiceless,bilabial,u,posterior,high,unstressed,11.2
ID,Southern Insular Peninsular,p,voiceless,bilabial,u,posterior,high,unstressed,7.8
ID,Southern Insular Peninsular,k,voiceless,velar,e,anterior,mid,stressed,13.7
ID,Southern Insular Peninsular,k,voiceless,velar,e,anterior,mid,stressed,15.8
ID,Southern Insular Peninsular,k,voiceless,velar,e,anterior,mid,unstressed,13.3
ID,Southern Insular Peninsular,k,voiceless,velar,e,anterior,mid,unstressed,18.5
ID,Southern Insular Peninsular,k,voiceless,velar,i,anterior,high,stressed,17.5
ID,Southern Insular Peninsular,k,voiceless,velar,i,anterior,high,stressed,15.4
ID,Southern Insular Peninsular,k,voiceless,velar,i,anterior,high,unstressed,9.9
ID,Southern Insular Peninsular,k,voiceless,velar,i,anterior,high,unstressed,13.2
ID,Southern Insular Peninsular,t,voiceless,dental,a,central,low,stressed,29.1
ID,Southern Insular Peninsular,t,voiceless,dental,a,central,low,stressed,20.6
ID,Southern Insular Peninsular,t,voiceless,dental,a,central,low,unstressed,14.3
ID,Southern Insular Peninsular,t,voiceless,dental,a,central,low,unstressed,8.7
ID,Southern Insular Peninsular,t,voiceless,dental,e,anterior,mid,stressed,17.6
ID,Southern Insular Peninsular,t,voiceless,dental,e,anterior,mid,stressed,15
ID,Southern Insular Peninsular,t,voiceless,dental,e,anterior,mid,unstressed,11
ID,Southern Insular Peninsular,t,voiceless,dental,e,anterior,mid,unstressed,8.1
ID,Southern Insular Peninsular,t,voiceless,dental,i,anterior,high,stressed,21.1
ID,Southern Insular Peninsular,t,voiceless,dental,i,anterior,high,stressed,19.1
ID,Southern Insular Peninsular,t,voiceless,dental,i,anterior,high,unstressed,14.5
ID,Southern Insular Peninsular,t,voiceless,dental,i,anterior,high,unstressed,14.3
ID,Southern Insular Peninsular,t,voiceless,dental,o,posterior,mid,stressed,17.5
ID,Southern Insular Peninsular,t,voiceless,dental,o,posterior,mid,stressed,10.7
ID,Southern Insular Peninsular,t,voiceless,dental,o,posterior,mid,unstressed,15.5
ID,Southern Insular Peninsular,t,voiceless,dental,o,posterior,mid,unstressed,18.8
ID,Southern Insular Peninsular,t,voiceless,dental,u,posterior,high,stressed,15.5
ID,Southern Insular Peninsular,t,voiceless,dental,u,posterior,high,stressed,18.8
ID,Southern Insular Peninsular,t,voiceless,dental,u,posterior,high,unstressed,12.7
ID,Southern Insular Peninsular,t,voiceless,dental,u,posterior,high,unstressed,4.5
HB,Chile,b,voiced,bilabial,a,central,low,stressed,11.9
HB,Chile,b,voiced,bilabial,a,central,low,stressed,14.4
HB,Chile,b,voiced,bilabial,a,central,low,unstressed,12
HB,Chile,b,voiced,bilabial,a,central,low,unstressed,13
HB,Chile,b,voiced,bilabial,e,anterior,mid,stressed,12.3
HB,Chile,b,voiced,bilabial,e,anterior,mid,stressed,27
HB,Chile,b,voiced,bilabial,e,anterior,mid,unstressed,5.3
HB,Chile,b,voiced,bilabial,e,anterior,mid,unstressed,5.8
HB,Chile,b,voiced,bilabial,i,anterior,high,stressed,8.5
HB,Chile,b,voiced,bilabial,i,anterior,high,stressed,15.5
HB,Chile,b,voiced,bilabial,i,anterior,high,unstressed,10
HB,Chile,b,voiced,bilabial,i,anterior,high,unstressed,7.8
HB,Chile,b,voiced,bilabial,o,posterior,mid,stressed,18
HB,Chile,b,voiced,bilabial,o,posterior,mid,stressed,13.6
HB,Chile,b,voiced,bilabial,o,posterior,mid,unstressed,12.3
HB,Chile,b,voiced,bilabial,o,posterior,mid,unstressed,8.6
HB,Chile,b,voiced,bilabial,u,posterior,high,stressed,8.4
HB,Chile,b,voiced,bilabial,u,posterior,high,stressed,9.7
HB,Chile,b,voiced,bilabial,u,posterior,high,unstressed,9.5
HB,Chile,b,voiced,bilabial,u,posterior,high,unstressed,7.1
HB,Chile,k,voiceless,velar,a,central,low,stressed,25.2
HB,Chile,k,voiceless,velar,a,central,low,stressed,25.7
HB,Chile,k,voiceless,velar,a,central,low,unstressed,22.7
HB,Chile,k,voiceless,velar,a,central,low,unstressed,21.8
HB,Chile,k,voiceless,velar,o,posterior,mid,stressed,27.1
HB,Chile,k,voiceless,velar,o,posterior,mid,stressed,26.4
HB,Chile,k,voiceless,velar,o,posterior,mid,unstressed,17.1
HB,Chile,k,voiceless,velar,o,posterior,mid,unstressed,20.3
HB,Chile,k,voiceless,velar,u,posterior,high,stressed,25.1
HB,Chile,k,voiceless,velar,u,posterior,high,stressed,24.7
HB,Chile,k,voiceless,velar,u,posterior,high,unstressed,18.2
HB,Chile,k,voiceless,velar,u,posterior,high,unstressed,21.8
HB,Chile,d,voiced,dental,a,central,low,stressed,13.9
HB,Chile,d,voiced,dental,a,central,low,stressed,9.8
HB,Chile,d,voiced,dental,a,central,low,unstressed,12
HB,Chile,d,voiced,dental,a,central,low,unstressed,29.5
HB,Chile,d,voiced,dental,e,anterior,mid,stressed,13.4
HB,Chile,d,voiced,dental,e,anterior,mid,stressed,14.9
HB,Chile,d,voiced,dental,e,anterior,mid,unstressed,1.2
HB,Chile,d,voiced,dental,e,anterior,mid,unstressed,7.6
HB,Chile,d,voiced,dental,i,anterior,high,stressed,7.9
HB,Chile,d,voiced,dental,i,anterior,high,stressed,7.9
HB,Chile,d,voiced,dental,i,anterior,high,unstressed,3.9
HB,Chile,d,voiced,dental,i,anterior,high,unstressed,25.5
HB,Chile,d,voiced,dental,o,posterior,mid,stressed,10.4
HB,Chile,d,voiced,dental,o,posterior,mid,stressed,12.5
HB,Chile,d,voiced,dental,o,posterior,mid,unstressed,6.7
HB,Chile,d,voiced,dental,o,posterior,mid,unstressed,7.1
HB,Chile,d,voiced,dental,u,posterior,high,stressed,6.2
HB,Chile,d,voiced,dental,u,posterior,high,stressed,25.4
HB,Chile,d,voiced,dental,u,posterior,high,unstressed,3.7
HB,Chile,d,voiced,dental,u,posterior,high,unstressed,6.3
HB,Chile,g,voiced,velar,a,central,low,stressed,16.3
HB,Chile,g,voiced,velar,a,central,low,stressed,13.1
HB,Chile,g,voiced,velar,a,central,low,unstressed,20.1
HB,Chile,g,voiced,velar,a,central,low,unstressed,30.8
HB,Chile,g,voiced,velar,o,posterior,mid,stressed,12.9
HB,Chile,g,voiced,velar,o,posterior,mid,stressed,13.4
HB,Chile,g,voiced,velar,o,posterior,mid,unstressed,10.7
HB,Chile,g,voiced,velar,o,posterior,mid,unstressed,7.3
HB,Chile,g,voiced,velar,e,anterior,mid,stressed,12.5
HB,Chile,g,voiced,velar,e,anterior,mid,stressed,14.6
HB,Chile,g,voiced,velar,e,anterior,mid,unstressed,20.7
HB,Chile,g,voiced,velar,e,anterior,mid,unstressed,7.8
HB,Chile,g,voiced,velar,i,anterior,high,stressed,8.2
HB,Chile,g,voiced,velar,i,anterior,high,stressed,9.6
HB,Chile,g,voiced,velar,i,anterior,high,unstressed,3.9
HB,Chile,g,voiced,velar,i,anterior,high,unstressed,19.1
HB,Chile,g,voiced,velar,u,posterior,high,stressed,7
HB,Chile,g,voiced,velar,u,posterior,high,stressed,18.1
HB,Chile,g,voiced,velar,u,posterior,high,unstressed,4.7
HB,Chile,g,voiced,velar,u,posterior,high,unstressed,1.4
HB,Chile,p,voiceless,bilabial,a,central,low,stressed,22
HB,Chile,p,voiceless,bilabial,a,central,low,stressed,16.9
HB,Chile,p,voiceless,bilabial,a,central,low,unstressed,30.9
HB,Chile,p,voiceless,bilabial,a,central,low,unstressed,10.7
HB,Chile,p,voiceless,bilabial,e,anterior,mid,stressed,21.9
HB,Chile,p,voiceless,bilabial,e,anterior,mid,stressed,25.1
HB,Chile,p,voiceless,bilabial,e,anterior,mid,unstressed,26.2
HB,Chile,p,voiceless,bilabial,e,anterior,mid,unstressed,32.3
HB,Chile,p,voiceless,bilabial,i,anterior,high,stressed,22.1
HB,Chile,p,voiceless,bilabial,i,anterior,high,stressed,25.4
HB,Chile,p,voiceless,bilabial,i,anterior,high,unstressed,17.2
HB,Chile,p,voiceless,bilabial,i,anterior,high,unstressed,15.4
HB,Chile,p,voiceless,bilabial,o,posterior,mid,stressed,26.6
HB,Chile,p,voiceless,bilabial,o,posterior,mid,stressed,12.5
HB,Chile,p,voiceless,bilabial,o,posterior,mid,unstressed,25.8
HB,Chile,p,voiceless,bilabial,o,posterior,mid,unstressed,37.2
HB,Chile,p,voiceless,bilabial,u,posterior,high,stressed,22.1
HB,Chile,p,voiceless,bilabial,u,posterior,high,stressed,29.3
HB,Chile,p,voiceless,bilabial,u,posterior,high,unstressed,21
HB,Chile,p,voiceless,bilabial,u,posterior,high,unstressed,12.3
HB,Chile,k,voiceless,velar,e,anterior,mid,stressed,25.9
HB,Chile,k,voiceless,velar,e,anterior,mid,stressed,19.9
